UMAP 1,UMAP 2,index,Metadata_SMILES,Metadata_BROAD_ID,Scaffold,Var1,Metadata_moa.x
10.277385,7.206194,121,Clc1ccc2NC(=O)CSC(c3ccccc3Cl)c2c1,BRD-A35623999,O=C1CSC(c2ccccc2)c2ccccc2N1,BRD-A35623999,mitochondrial na+/ca2+ exchanger antagonist|sodium/calcium exchange inhibitor
3.4469137,1.153699,122,CC(=O)O[C@@]1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C)C(=O)C,BRD-A35989968,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,BRD-A35989968,progesterone receptor agonist
1.4474758,0.6280907,123,CC(=O)OCC(=O)[C@]12OC3(CCCC3)O[C@@H]2CC4C5CCC6=CC(=O)C=C[C@]6(C)[C@@]5(F)[C@@H](O)C[C@@]41C,BRD-A36010170,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC3(CCCC3)OC12,BRD-A36010170,glucocorticoid receptor agonist
4.3829684,0.8902143,124,CC12CCC3C(CCc4cc(OC(=O)c5ccccc5)ccc34)C2CCC1O,BRD-A36066264,O=C(Oc1ccc2c(c1)CCC1C2CCC2CCCC21)c1ccccc1,BRD-A36066264,estrogen receptor agonist
10.246244,7.2473254,125,O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c3ccccc3)c4ccccc4,BRD-A36217750,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,BRD-A36217750,uricosuric blocker
11.857213,6.4136724,126,OC(CCN1CCCCC1)(C2C[C@H]3C[C@@H]2C=C3)c4ccccc4,BRD-A36471396,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1,BRD-A36471396,acetylcholine receptor antagonist
13.806665,6.030281,127,CC(C)[N+]1(C)[C@@H]2CC[C@@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,BRD-A37432947,O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,BRD-A37432947,acetylcholine receptor antagonist
9.875739,3.4264677,128,CC(C)(C)NCC(O)c1ccccc1Cl,BRD-A37441042,c1ccccc1,BRD-A37441042,adrenergic receptor agonist
9.379015,6.269495,129,CC(=C)[C@H]1[C@H]2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@@]53C,BRD-A37817666,O=C1OC2CC1C1CC3OC34C(=O)OC2C14,BRD-A37817666,gaba receptor antagonist
4.355757,1.015754,130,C[C@@]12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,BRD-A37959677,O=C1CCC2C1CCC1c3ccccc3CCC12,BRD-A37959677,estrogen receptor agonist|estrogenic hormone
10.515528,3.4123192,131,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,BRD-A38076815,c1ccc(Nc2ccnc3ccccc23)cc1,BRD-A38076815,deltaf508-cftr correctors
13.152636,3.969663,132,CC(=O)N1CCN(CC1)c2ccc(OCC3CO[C@@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,BRD-A38350138,c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,BRD-A38350138,sterol demethylase inhibitor
10.587599,3.5086844,133,NC(=O)OCC(O)COc1ccc(Cl)cc1,BRD-A39230911,c1ccccc1,BRD-A39230911,muscle relaxant
10.697349,7.5209584,134,Clc1ccc(cn1)C2CC3CCC2N3,BRD-A39268308,c1cncc(C2CC3CCC2N3)c1,BRD-A39268308,acetylcholine receptor agonist
3.3889153,1.2170115,135,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C5CC5[C@]4(C)[C@H]3CC[C@@]21C)C(=O)C,BRD-A39290993,O=C1C=C2C=CC3C4CCCC4CCC3C2C2CC12,BRD-A39290993,androgen receptor antagonist
3.877698,1.1143682,136,C[C@@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C2CC[C@@]1(O)C#C,BRD-A39415247,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A39415247,progesterone receptor agonist
4.3607593,1.0336174,137,CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,BRD-A39747742,c1ccc2c(c1)CCC1C2CCC2CCCC21,BRD-A39747742,estrogen receptor agonist
7.934283,9.417892,138,CO/N=C/1\\CN(CC1CN)c2nc3n(cc(C(=O)O)c(=O)c3cc2F)C4CC4,BRD-A40787240,N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3n2)C1,BRD-A40787240,bacterial dna gyrase inhibitor
8.502082,3.5546575,139,COC(C)(C)CCCC(C)C/C=C/C(=C/C(=O)O)/C,BRD-A41145729,,BRD-A41145729,retinoid receptor agonist
9.391016,7.4262686,140,NS(=O)(=O)c1cc2c(NC(CC3CCCC3)NS2(=O)=O)cc1Cl,BRD-A41250306,O=S1(=O)NC(CC2CCCC2)Nc2ccccc21,BRD-A41250306,thiazide diuretic
8.501859,3.4950714,141,COC(C/C=C/C=C/CC\\C=C/CC(C)\\C=C/C(=C\\C(=O)O)/CC(=O)O)/C(=C\\C=C(/C)\\C(=O)O)/C,BRD-A41301928,,BRD-A41301928,"mitochondrial adp, atp translocase inhibitor"
10.234617,2.8657537,142,CC(C)NCC(O)COc1ccc(NC(=O)C)cc1,BRD-A41304429,c1ccccc1,BRD-A41304429,adrenergic receptor antagonist
10.3315115,5.8969097,143,CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)c3ccccc3Cl,BRD-A41451487,c1ccc(-c2nccc3ccccc23)cc1,BRD-A41451487,benzodiazepine receptor antagonist
9.290308,4.982025,144,OC(CC[C@@H]1[C@H](N(C1=O)c2ccc(F)cc2)c3ccc(O)cc3)c4ccc(F)cc4,BRD-A41519720,O=C1C(CCCc2ccccc2)C(c2ccccc2)N1c1ccccc1,BRD-A41519720,cholesterol inhibitor|niemann-pick c1-like 1 protein antagonist
10.685884,10.005267,145,CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O,BRD-A41698174,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,BRD-A41698174,bacterial cell wall synthesis inhibitor
7.989421,6.8061376,146,OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc(O)c3c(=O)cc(oc23)c4ccc(O)cc4,BRD-A41941932,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,BRD-A41941932,antioxidant
7.9835005,5.760708,147,COc1cc2N3C4[C@H]5[C@H]6C[C@@H]7N(CC[C@@]74c2cc1OC)CC6=CCOC5CC3=O,BRD-A41995253,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,BRD-A41995253,glycine receptor antagonist
10.057984,2.9936442,148,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,BRD-A42167015,O=C1CCc2ccccc2N1,BRD-A42167015,adrenergic receptor antagonist
12.356891,6.489097,149,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,BRD-A42571354,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,BRD-A42571354,histamine receptor antagonist
9.386912,4.7599435,150,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,BRD-A42628519,c1ccccc1,BRD-A42628519,radiopaque medium
9.257926,6.481771,151,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,BRD-A42759514,c1c[nH]cn1,BRD-A42759514,antiprotozoal
8.935121,4.7758155,152,CCCCCc1cc(O)c2C3C=C(CC[C@H]3C(C)(C)Oc2c1)C(=O)O,BRD-A42831637,C1=CC2c3ccccc3OCC2CC1,BRD-A42831637,anti-inflammatory|cannabinoid metabolite
10.315756,2.880894,153,CC(C)NCC(O)COc1ccccc1OCC=C,BRD-A43671941,c1ccccc1,BRD-A43671941,adrenergic receptor antagonist
9.398444,5.461344,154,CCN1C[C@]2(C)CC[C@H](O)[C@]3([C@@H]4C[C@H]5C(O)[C@@H]4[C@](O)(C[C@@H]5OC)[C@H]6C[C@@H]32)C61,BRD-A43849199,C1CC2CNC3C4CC2C3(C1)C1CC2CCC4C1C2,BRD-A43849199,phytotoxin
10.126197,4.872559,155,CC(N/C(=N/C#N)/Nc1ccncc1)C(C)(C)C,BRD-A43882281,c1ccncc1,BRD-A43882281,atp channel activator|potassium channel activator
7.333921,5.789087,156,COc1ccc2CC3N(CCc4cc(OC)c(OC)cc34)Cc2c1OC,BRD-A43940795,c1ccc2c(c1)CC1c3ccccc3CCN1C2,BRD-A43940795,serotonin release inhibitor
10.698696,7.5247216,157,NC1C[C@H]1c2ccccc2,BRD-A43974575,c1ccc(C2CC2)cc1,BRD-A43974575,monoamine oxidase inhibitor
13.725802,6.022063,158,C[N+]1(C)C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,BRD-A43999749,O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,BRD-A43999749,acetylcholine receptor antagonist
12.306752,4.9252734,159,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,BRD-A44008656,c1ccc(Cc2ccccn2)cc1,BRD-A44008656,histamine receptor antagonist
9.883378,6.0535746,160,CN1C(=O)COc2c(cc(Cl)cc12)C(=O)NC3CN4CCC3CC4,BRD-A44133049,O=C1COc2c(cccc2C(=O)NC2CN3CCC2CC3)N1,BRD-A44133049,serotonin receptor antagonist
10.606119,5.333081,161,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,BRD-A44863528,c1ccccc1,BRD-A44863528,cck receptor antagonist
7.103713,5.8709307,162,COc1cc-2c(CC3N(C)CCc4cc(O)c(OC)c2c34)cc1O,BRD-A44966919,c1ccc2c(c1)CC1NCCc3cccc-2c31,BRD-A44966919,acetylcholine receptor antagonist
11.545594,4.8257923,163,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,BRD-A45889380,c1ccc2nc3ccccc3cc2c1,BRD-A45889380,cytokine production inhibitor|nfkb pathway inhibitor|tp53 activator
10.57552,7.576266,164,C1CN2CC(N=C2S1)c3ccccc3,BRD-A46393198,c1ccc(C2CN3CCSC3=N2)cc1,BRD-A46393198,immunostimulant
9.697409,3.4827306,165,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,BRD-A47494775,c1ccccc1,BRD-A47494775,adrenergic receptor agonist
10.000857,4.7478266,166,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\\C)/C(=C/C=C/C(=C\\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,BRD-A47513740,C(=Cc1cocn1)CC1CCCC2(CCCO2)O1,BRD-A47513740,protein phosphatase inhibitor
9.814788,5.3508415,167,CO[C@]12[C@@H]3NC3CN2C4=C([C@@H]1COC(=O)N)C(=O)C(=C(C)C4=O)N,BRD-A48237631,O=C1C=CC(=O)C2=C1CC1C3NC3CN21,BRD-A48237631,dna alkylating|dna synthesis inhibitor
12.011196,4.6316833,168,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,BRD-A48430263,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,BRD-A48430263,insulin sensitizer|ppar receptor agonist
3.5065365,1.1705042,169,CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,BRD-A48720949,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A48720949,androgen receptor agonist
9.233868,4.8359513,170,CNC(=O)[C@H]1O[C@H](C(O)[C@H]1O)n2cnc3c(NCc4cccc(I)c4)ncnc23,BRD-A48809242,c1ccc(CNc2ncnc3c2ncn3C2CCCO2)cc1,BRD-A48809242,adenosine receptor agonist
11.711253,6.065162,171,OC(=O)C1CCCN(CCC=C(c2ccccc2)c3ccccc3)C1,BRD-A49046702,C(CCN1CCCCC1)=C(c1ccccc1)c1ccccc1,BRD-A49046702,gaba uptake inhibitor
7.7895255,4.940348,172,Cc1c(CS(=O)c2nc3ccccc3[nH]2)nccc1OCC(F)(F)F,BRD-A49172652,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,BRD-A49172652,atpase inhibitor
11.065899,4.53848,173,CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(=O)O,BRD-A49358627,c1ccc(C2CC2)cc1,BRD-A49358627,ppar receptor agonist
10.436007,3.1621742,174,COc1cc(=O)n(C)c2c(OCC(O)C(C)(C)O)cccc12,BRD-A49734948,O=c1ccc2ccccc2[nH]1,BRD-A49734948,plant alkaloid
2.0866036,0.845486,175,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-A49765801,O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1,BRD-A49765801,glucocorticoid receptor agonist
13.833868,5.988171,176,C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@H]32)OC(=O)[C@H](CO)c4ccccc4,BRD-A49906757,O=C(Cc1ccccc1)OC1CC2[NH2+]C(C1)C1OC21,BRD-A49906757,acetylcholine receptor antagonist
9.701987,3.4580739,177,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,BRD-A50157456,c1ccccc1,BRD-A50157456,adrenergic receptor agonist
12.278284,6.619471,178,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,BRD-A50311610,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,BRD-A50311610,car agonist
9.764048,6.6602416,179,Nc1c(S(=O)C(F)(F)F)c(C#N)nn1c2c(Cl)cc(cc2Cl)C(F)(F)F,BRD-A50675702,c1ccc(-n2cccn2)cc1,BRD-A50675702,chloride channel blocker|gaba gated chloride channel blocker
10.603937,8.141853,180,Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23,BRD-A50684349,c1ccc(C2CNCCc3ccccc32)cc1,BRD-A50684349,dopamine receptor agonist
11.587141,6.4374495,181,O=C1CC2(CCCC2)CC(=O)N1CCNCC3COc4ccccc4O3,BRD-A50764878,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,BRD-A50764878,serotonin receptor antagonist
11.926682,4.513842,182,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,BRD-A51714012,c1ccc(CC2CCCCC2)cc1,BRD-A51714012,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin reuptake inhibitor
13.422056,3.790767,183,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,BRD-A51820102,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,BRD-A51820102,lanosterol demethylase inhibitor|sterol demethylase inhibitor
11.896965,6.865719,184,OC(CN1CCN(CC1)c2cccc(Cl)c2)C(c3ccccc3)c4ccccc4,BRD-A51829654,c1ccc(C(CCN2CCN(c3ccccc3)CC2)c2ccccc2)cc1,BRD-A51829654,serotonin receptor antagonist
7.738214,5.3791246,185,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC,BRD-A52922642,c1ccc(CCCCNCCc2ccccc2)cc1,BRD-A52922642,l-type calcium channel blocker
2.4098382,0.74816394,186,C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]4(C)C=CC(=O)C=C14,BRD-A53176877,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-A53176877,glucocorticoid receptor agonist
10.553678,4.205463,187,CCCNC(C)C(=O)Nc1ccccc1C,BRD-A53952395,c1ccccc1,BRD-A53952395,local anesthetic
10.072525,4.1261177,188,CNC(C)C(O)c1ccccc1,BRD-A54236247,c1ccccc1,BRD-A54236247,adrenergic receptor agonist
10.795802,7.358606,189,Cc1ccc2n3CCNC4CCCc(c43)c2c1,BRD-A54490543,c1ccc2c(c1)c1c3n2CCNC3CCC1,BRD-A54490543,monoamine oxidase inhibitor
11.926028,3.1235955,190,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,BRD-A55272860,O=C(NCC1CCCN1)c1ccccc1,BRD-A55272860,dopamine receptor antagonist
3.5790365,1.1493042,191,C[C@@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C2CC[C@@H]1O,BRD-A55393291,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A55393291,androgen receptor agonist
10.60265,7.4192204,192,O=c1cccc2C3CNC[C@@H](C3)Cn21,BRD-A55579717,O=c1cccc2n1CC1CNCC2C1,BRD-A55579717,acetylcholine receptor agonist
11.090039,7.161447,193,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23,BRD-A55756846,O=S(=O)(c1cccc2cnccc12)N1CCNCC1,BRD-A55756846,pka inhibitor
8.892019,5.477411,194,CC(/C=C/c1cccc(Oc2ccc(F)cc2)c1)N(O)C(=O)N,BRD-A55946879,c1ccc(Oc2ccccc2)cc1,BRD-A55946879,lipoxygenase inhibitor
7.748582,4.8935604,195,COc1ccc2nc([nH]c2c1)S(=O)Cc3ncc(C)c(OC)c3C,BRD-A55962179,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,BRD-A55962179,atpase inhibitor
9.489238,5.438251,196,CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](C(C)CC)C(=O)N2CCC[C@H]2C(=O)OC,BRD-A56020723,O=C(NCC(=O)N1CCCC1)C1CO1,BRD-A56020723,cathepsin inhibitor|antiamyloidogenic
9.374108,7.4529443,197,NS(=O)(=O)c1cc2c(NC(CSCC=C)NS2(=O)=O)cc1Cl,BRD-A56675431,O=S1(=O)NCNc2ccccc21,BRD-A56675431,diuretic
10.97536,3.538382,198,COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C)C,BRD-A58048407,C1=CC(c2ccccc2)C=CN1,BRD-A58048407,calcium channel blocker
9.494235,4.0699205,199,CC(NCCc1ccc(O)cc1)C(O)c2ccc(O)cc2,BRD-A59174698,c1ccc(CCNCCc2ccccc2)cc1,BRD-A59174698,adrenergic receptor agonist
11.992341,6.3210335,200,CN1C(CC(O)c2ccccc2)CCCC1CC(O)c3ccccc3,BRD-A59215453,c1ccc(CCC2CCCC(CCc3ccccc3)N2)cc1,BRD-A59215453,acetylcholine receptor antagonist
9.410519,7.3820567,201,CCC1NC(=O)c2cc(c(Cl)cc2N1)S(=O)(=O)N,BRD-A59303141,O=C1NCNc2ccccc21,BRD-A59303141,thiazide diuretic
8.929079,7.9360266,202,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,BRD-A61154809,O=C(NN1CC2CCCC2C1)NS(=O)(=O)c1ccccc1,BRD-A61154809,atp channel blocker|insulin secretagogue
3.448104,1.2049582,203,C[C@H]1CC2C3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CCC2[C@@]4(C)CCC(=O)C=C14,BRD-A61221616,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A61221616,progesterone receptor agonist
9.468207,7.4407,204,CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,BRD-A61793559,O=C1c2ccccc2NCN1c1ccccc1,BRD-A61793559,carbonic anhydrase inhibitor
9.336547,5.83878,205,CN/C(=N\\c1ccc(cc1)C2=NNC(=O)CC2C)/NC#N,BRD-A62071884,O=C1CCC(c2ccccc2)=NN1,BRD-A62071884,phosphodiesterase inhibitor
12.346749,6.631044,206,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,BRD-A62428732,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,BRD-A62428732,antihistamine
2.6155567,0.7844973,207,C[C@@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C2CC[C@]1(O)C(=O)CO,BRD-A62525898,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,BRD-A62525898,glucocorticoid receptor agonist
1.3371189,0.5116575,208,CCC(=O)OC1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCl,BRD-A63894585,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-A63894585,glucocorticoid receptor agonist
10.390122,4.296901,209,CC(N)COc1c(C)cccc1C,BRD-A64092382,c1ccccc1,BRD-A64092382,sodium channel blocker
9.667527,6.512232,210,OC[C@H]1OC(C[C@@H]1O)n2cc(c(=O)[nH]c2=O)C(F)(F)F,BRD-A64485570,O=c1ccn(C2CCCO2)c(=O)[nH]1,BRD-A64485570,dna polymerase inhibitor|thymidylate synthase inhibitor
10.448616,3.0656967,211,OC(COc1cccc2[nH]c(C#N)cc12)CN3CCN(CC3)C(c4ccccc4)c5ccccc5,BRD-A64553394,c1ccc(C(c2ccccc2)N2CCN(CCCOc3cccc4[nH]ccc34)CC2)cc1,BRD-A64553394,sodium channel activator
11.6461115,4.5567517,212,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,BRD-A65013509,c1ccc(CC2CCCCC2)cc1,BRD-A65013509,acetylcholine receptor antagonist
10.111266,5.37238,213,CC(=O)CC(c1ccc(cc1)[N+](=O)[O-])c2c(O)c3ccccc3oc2=O,BRD-A65051990,O=c1oc2ccccc2cc1Cc1ccccc1,BRD-A65051990,vitamin k antagonist
11.917875,8.920638,214,CC(C)[C@@]1(NC(=O)[C@@H]2CC3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O,BRD-A65076780,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1,BRD-A65076780,adrenergic receptor antagonist|prolactin inhibitor
9.638349,6.2192187,215,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,BRD-A65280694,O=C1c2cc[nH]c2CCC1CN1CCOCC1,BRD-A65280694,dopamine receptor antagonist
9.632532,3.6487253,216,CC(C)NCC(O)c1ccc(N)c(C#N)c1,BRD-A65440446,c1ccccc1,BRD-A65440446,adrenergic receptor agonist
2.1120079,0.79907763,217,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO,BRD-A65449987,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,BRD-A65449987,cytochrome p450 inhibitor
10.423098,5.9558644,218,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc4ccc(cc4)c5ccccc5c6nnn[nH]6,BRD-A65671304,O=C(OCOC(=O)c1cccc2ncn(Cc3ccc(-c4ccccc4-c4nnn[nH]4)cc3)c12)OC1CCCCC1,BRD-A65671304,angiotensin receptor antagonist
2.8293548,0.9075739,219,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C,BRD-A65767837,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A65767837,glucocorticoid receptor agonist
10.703565,10.096355,220,CC(Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O,BRD-A66025870,O=C(COc1ccccc1)NC1C(=O)N2CCSC12,BRD-A66025870,bacterial cell wall synthesis inhibitor
4.323401,1.8920838,221,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O[C@@H]6O[C@H](COC7O[C@H](CO)[C@@H](OC8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O,BRD-A66199457,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,BRD-A66199457,antineoplastic
3.5617435,1.2307303,222,CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,BRD-A67479912,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A67479912,progesterone receptor agonist
11.74979,4.192871,223,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc2cccc3ccccc23,BRD-A67862938,c1ccc2c(CCCC3CCCO3)cccc2c1,BRD-A67862938,adrenergic receptor antagonist
8.319865,7.4075255,224,COc1ccc(cc1)C2CC(=O)c3ccc(OC)cc3O2,BRD-A68039575,O=C1CC(c2ccccc2)Oc2ccccc21,BRD-A68039575,aromatase inhibitor
9.821337,3.9252682,225,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,BRD-A68281735,c1ccc(OCc2ccc3ccccc3n2)cc1,BRD-A68281735,leukotriene receptor antagonist|lipoxygenase inhibitor
12.424768,4.9069886,226,CN(C)CCC(c1ccc(Br)cc1)c2ccccn2,BRD-A68723818,c1ccc(Cc2ccccn2)cc1,BRD-A68723818,histamine receptor antagonist
4.0422344,1.7980622,227,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)C4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O,BRD-A68930007,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,BRD-A68930007,atpase inhibitor
12.363615,4.7947035,228,COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)C,BRD-A69636825,O=C1CC(c2ccccc2)Sc2ccccc2N1,BRD-A69636825,calcium channel blocker
7.9784627,9.367979,229,CC1CCc2cc(F)cc3c(=O)c(cn1c23)C(=O)O,BRD-A69777949,O=c1ccn2c3c(cccc13)CCC2,BRD-A69777949,topoisomerase inhibitor
13.588171,6.014098,230,CC1C(CCC(C)(C)N1C)OC(=O)C(O)c2ccccc2,BRD-A69786436,O=C(Cc1ccccc1)OC1CCCNC1,BRD-A69786436,acetylcholine receptor antagonist
8.45418,3.946958,231,CCC1NC(=O)C(C(O)C(C)C/C=C/C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,BRD-A69815203,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,BRD-A69815203,calcineurin inhibitor
9.348231,6.257685,232,CC(O)Cn1c(C)ncc1[N+](=O)[O-],BRD-A70083328,c1c[nH]cn1,BRD-A70083328,acetylcholinesterase inhibitor|microtubule inhibitor
10.463668,4.203994,233,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,BRD-A70514680,c1ccsc1,BRD-A70514680,local anesthetic
9.261597,5.5284963,234,C/C(=C(/CCO)\\SSCC1CCCO1)/N(Cc2cnc(C)nc2N)C=O,BRD-A71157293,C(=CSSCC1CCCO1)NCc1cncnc1,BRD-A71157293,vitamin b
